anio,cve_entidad,rango_uma,ta,ta_sal,masa_sal_ta,permanentes,no_trabajadores,entidad
2020,2,W6,53782,53782,25473072.350000013,49412,0,Baja California
2020,13,W2,86620,86620,12051146.77999826,75262,0,Hidalgo
2020,13,W9,4334,4334,3188911.430000003,3504,0,Hidalgo
2020,13,W16,865,865,1165360.1799999992,741,0,Hidalgo
2020,14,W17,8306,8306,11891539.700000007,7698,0,Jalisco
2020,15,W5,138186,138186,53477825.65000018,116639,0,Estado México
2020,15,W21,3789,3789,6739873.69,3491,0,Estado México
2020,19,W2,403484,403484,56844857.98999604,369843,0,Nuevo León
2020,19,W20,5572,5572,9430549.660000004,5226,0,Nuevo León
2020,5,W7,36354,36354,20452586.509999957,32161,0,Coahuila de Zaragoza
2020,21,W4,64945,64945,19527264.589999977,52967,0,Puebla
2020,21,W9,10562,10562,7774492.789999996,9003,0,Puebla
2020,21,W6,26518,26518,12602894.779999983,22566,0,Puebla
2020,21,W22,1011,1011,1886911.6099999999,919,0,Puebla
2020,21,W23,804,804,1571540.2299999993,723,0,Puebla
2020,22,W4,83216,83216,24989044.940000057,67386,0,Querétaro
2020,22,W17,3514,3514,5030055.250000002,3113,0,Querétaro
2020,26,W12,5718,5718,5702569.520000005,4987,0,Sonora
2020,26,W20,1355,1355,2293099.5500000003,1247,0,Sonora
2020,11,W23,1131,1131,2208863.5200000005,1022,0,Guanajuato
2020,11,W6,45701,45701,21670046.270000003,39081,0,Guanajuato
2020,11,W8,24628,24628,15999514.77000002,21630,0,Guanajuato
2020,11,W9,18426,18426,13550049.099999975,16213,0,Guanajuato
2020,12,W5,8732,8732,3368753.969999998,7228,0,Guerrero
2020,12,W12,1210,1210,1207461.8799999994,961,0,Guerrero
2020,12,W10,2440,2440,2007210.6699999992,1964,0,Guerrero
2020,12,W1,435,435,53584.799999999974,406,0,Guerrero
2020,16,W3,78326,78326,16729614.859999996,62450,0,Michoacán de Ocampo
2020,16,W4,45223,45223,13612598.219999956,36138,0,Michoacán de Ocampo
2020,16,W9,7707,7707,5664164.9299999885,6817,0,Michoacán de Ocampo
2020,16,W18,1434,1434,2168215.779999999,1332,0,Michoacán de Ocampo
2020,3,W12,1604,1604,1601466.6700000002,1287,0,Baja California Sur
2020,18,,5081,0,0.0,5081,77406,Nayarit
2020,18,W6,6185,6185,2946833.549999995,4950,0,Nayarit
2020,18,W25,893,893,1934671.2899999996,627,0,Nayarit
2020,18,W21,192,192,341312.3100000003,162,0,Nayarit
2020,18,W23,80,80,156162.10000000003,68,0,Nayarit
2020,18,W19,348,348,558310.4799999995,321,0,Nayarit
2020,18,W18,423,423,642134.5000000006,382,0,Nayarit
2020,30,W14,6012,6012,7054155.189999996,5393,0,Veracruz de Ignacio de la Llave
2020,30,W9,18153,18153,13375819.209999984,15497,0,Veracruz de Ignacio de la Llave
2020,30,W18,2900,2900,4407456.16,2748,0,Veracruz de Ignacio de la Llave
2020,20,W2,85937,85937,11972164.379998052,77486,0,Oaxaca
2020,20,W23,120,120,234319.54000000004,112,0,Oaxaca
2020,31,W13,1962,1962,2131505.799999998,1796,0,Yucatán
2020,31,W19,909,909,1460739.739999998,881,0,Yucatán
2020,4,W6,6413,6413,3059021.4300000016,5251,0,Campeche
2020,4,W14,1069,1069,1255072.3099999998,777,0,Campeche
2020,5,W6,45110,45110,21420856.379999995,39259,0,Coahuila de Zaragoza
2020,5,W16,3837,3837,5160273.780000001,3463,0,Coahuila de Zaragoza
2020,5,W20,2080,2080,3519980.8200000008,1964,0,Coahuila de Zaragoza
2020,5,W1,781,781,96198.38000000014,541,0,Coahuila de Zaragoza
2020,23,W7,10146,10146,5679745.4300000025,7611,0,Quintana Roo
2020,23,W13,1946,1946,2109024.4299999983,1555,0,Quintana Roo
2020,28,W7,31906,31906,18014189.099999942,28534,0,Tamaulipas
2020,28,W22,1176,1176,2194850.97,1084,0,Tamaulipas
2020,28,W9,13816,13816,10172884.259999994,12101,0,Tamaulipas
2020,28,,3041,0,0.0,3041,165778,Tamaulipas
2020,29,W4,13123,13123,3920511.689999997,10175,0,Tlaxcala
2020,29,W18,342,342,520745.2000000002,318,0,Tlaxcala
2020,9,W25,151749,151749,328938698.0699998,143283,0,Ciudad de México
2020,9,W5,234727,234727,91126961.92999992,197807,0,Ciudad de México
2020,9,W12,48001,48001,47872803.150000006,42821,0,Ciudad de México
2020,24,W11,5406,5406,4921528.379999999,4590,0,San Luis Potosí
2020,24,W8,13056,13056,8478526.099999998,11054,0,San Luis Potosí
2020,24,W19,1454,1454,2334092.9400000004,1299,0,San Luis Potosí
2020,24,W20,1162,1162,1967884.7400000005,1035,0,San Luis Potosí
2020,32,W18,999,999,1517456.2400000007,950,0,Zacatecas
2020,32,W22,281,281,523613.74000000005,254,0,Zacatecas
2020,6,,1782,0,0.0,1782,49115,Colima
2020,6,W3,25299,25299,5337664.020000004,21149,0,Colima
2020,6,W8,3868,3868,2512664.940000003,3086,0,Colima
2020,7,W16,962,962,1292859.7200000007,909,0,Chiapas
2020,25,W22,508,508,948693.7599999998,450,0,Sinaloa
2020,25,W7,16392,16392,9212462.489999989,13961,0,Sinaloa
2020,25,W10,5926,5926,4878848.500000004,5257,0,Sinaloa
2020,25,W13,2715,2715,2940142.2,2392,0,Sinaloa
2020,25,W17,1403,1403,2009023.5300000007,1294,0,Sinaloa
2020,8,W19,2827,2827,4543372.0200000005,2655,0,Chihuahua
2020,27,,3408,0,0.0,3408,146315,Tabasco
2020,27,W1,152,152,18729.439999999995,114,0,Tabasco
2020,27,W22,392,392,731702.51,360,0,Tabasco
2020,10,W4,23428,23428,7004846.760000002,20158,0,Durango
2020,10,W9,3884,3884,2855158.830000002,3522,0,Durango
2020,10,W15,902,902,1136022.0400000005,820,0,Durango
2020,1,W5,29397,29397,11347046.149999969,27293,0,Aguascalientes
2020,1,W10,7943,7943,6499728.489999988,7680,0,Aguascalientes
2020,1,W24,413,413,841934.0799999997,387,0,Aguascalientes
2020,1,W21,640,640,1138801.7300000004,616,0,Aguascalientes
2020,2,W14,5930,5930,6936342.839999998,5504,0,Baja California
2020,13,W22,277,277,517497.3099999998,244,0,Hidalgo
2020,13,W21,327,327,581883.2700000004,301,0,Hidalgo
2020,13,W15,1078,1078,1356424.1000000015,872,0,Hidalgo
2020,13,W20,431,431,728419.3300000001,398,0,Hidalgo
2020,14,W3,361874,361874,77009237.52999902,296572,0,Jalisco
2020,14,W4,214546,214546,64456074.61000019,176484,0,Jalisco
2020,14,W13,19981,19981,21739520.470000036,18372,0,Jalisco
2020,14,W22,4239,4239,7899987.040000005,3988,0,Jalisco
2020,14,W15,10815,10815,13604175.510000005,9753,0,Jalisco
2020,14,W1,4179,4179,477213.3900000011,3951,0,Jalisco
2020,15,W11,21042,21042,19144408.470000006,18457,0,Estado México
2020,15,W12,15526,15526,15509028.359999994,13672,0,Estado México
2020,15,W23,2473,2473,4833468.829999999,2301,0,Estado México
2020,19,W25,40098,40098,86881293.55000001,38334,0,Nuevo León
2020,19,W17,8399,8399,12031623.370000005,7870,0,Nuevo León
2020,19,W18,7221,7221,10970590.879999997,6774,0,Nuevo León
2020,21,W1,617,617,75839.90000000021,535,0,Puebla
2020,21,W19,1676,1676,2689419.51,1530,0,Puebla
2020,22,W9,16066,16066,11843614.529999994,13820,0,Querétaro
2020,26,W25,6305,6305,13653426.660000004,5991,0,Sonora
2020,11,W2,336186,336186,46528626.88999666,300530,0,Guanajuato
2020,11,W3,220356,220356,47411676.27999984,183181,0,Guanajuato
2020,11,W16,3854,3854,5189159.540000002,3481,0,Guanajuato
2020,11,W1,1052,1052,129549.92000000045,966,0,Guanajuato
2020,12,W11,1720,1720,1563092.8299999996,1329,0,Guerrero
2020,16,W5,29946,29946,11662061.010000002,25200,0,Michoacán de Ocampo
2020,16,W14,2643,2643,3096101.8599999985,2205,0,Michoacán de Ocampo
2020,3,W22,409,409,764051.5899999999,368,0,Baja California Sur
2020,17,W6,12304,12304,5839861.819999999,10671,0,Morelos
2020,17,W11,2717,2717,2472920.039999999,2259,0,Morelos
2020,17,W20,595,595,1006630.7299999999,575,0,Morelos
2020,17,W18,834,834,1270002.7200000007,791,0,Morelos
2020,18,W14,682,682,800068.8000000004,564,0,Nayarit
2020,20,W4,22375,22375,6741338.239999993,18947,0,Oaxaca
2020,20,W11,2675,2675,2428189.8000000026,2295,0,Oaxaca
2020,31,W24,320,320,651222.0,310,0,Yucatán
2020,4,W23,296,296,578726.35,251,0,Campeche
2020,5,W19,2609,2609,4188044.8500000006,2466,0,Coahuila de Zaragoza
2020,5,W8,25454,25454,16590255.96000002,22562,0,Coahuila de Zaragoza
2020,5,W15,4936,4936,6211053.7700000005,4491,0,Coahuila de Zaragoza
2020,23,W8,7715,7715,5017384.6599999955,6122,0,Quintana Roo
2020,23,W9,5450,5450,4010074.1199999964,4192,0,Quintana Roo
2020,28,W6,38326,38326,18170746.61,34365,0,Tamaulipas
2020,28,W15,3273,3273,4116035.829999997,2860,0,Tamaulipas
2020,28,W19,2234,2234,3586071.3199999966,2094,0,Tamaulipas
2020,29,W7,3235,3235,1818945.8499999987,2668,0,Tlaxcala
2020,29,W10,1316,1316,1083551.8600000008,1186,0,Tlaxcala
2020,29,W25,726,726,1572683.3,664,0,Tlaxcala
2020,29,W24,123,123,251222.22999999998,114,0,Tlaxcala
2020,9,W11,60421,60421,54931453.91000002,53447,0,Ciudad de México
2020,9,W19,20283,20283,32566324.49,18664,0,Ciudad de México
2020,9,W24,11101,11101,22632684.360000007,10402,0,Ciudad de México
2020,24,W25,6168,6168,13363989.12,5656,0,San Luis Potosí
2020,24,W7,16522,16522,9284542.029999994,13526,0,San Luis Potosí
2020,24,W17,2136,2136,3061017.6100000003,1869,0,San Luis Potosí
2020,24,W14,3202,3202,3748949.079999996,2637,0,San Luis Potosí
2020,32,W8,5970,5970,3873571.860000004,4979,0,Zacatecas
2020,32,,584,0,0.0,584,88989,Zacatecas
2020,6,W23,193,193,376646.77,147,0,Colima
2020,6,W24,176,176,358147.4800000001,152,0,Colima
2020,7,,4182,0,0.0,4182,188707,Chiapas
2020,7,W14,1502,1502,1760668.0700000003,1330,0,Chiapas
2020,25,W25,3291,3291,7126770.090000004,2975,0,Sinaloa
2020,25,W18,1158,1158,1760314.4300000002,1083,0,Sinaloa
2020,25,W19,967,967,1551088.1100000003,910,0,Sinaloa
2020,8,W8,25020,25020,16255969.389999986,22146,0,Chihuahua
2020,8,W9,19449,19449,14330460.650000002,17428,0,Chihuahua
2020,8,W10,14327,14327,11802245.96,13192,0,Chihuahua
2020,27,W13,1432,1432,1547973.9099999997,1096,0,Tabasco
2020,27,W19,607,607,974551.11,541,0,Tabasco
2020,27,W20,497,497,841317.9800000006,460,0,Tabasco
2020,10,W18,723,723,1100250.6300000004,681,0,Durango
2020,10,W13,1271,1271,1380026.370000001,1161,0,Durango
2020,1,W4,38820,38820,11660352.160000065,34885,0,Aguascalientes
2020,1,W18,1289,1289,1956319.3300000003,1240,0,Aguascalientes
2020,2,W16,4124,4124,5548505.520000005,3873,0,Baja California
2020,2,W23,1985,1985,3878330.1599999988,1896,0,Baja California
2020,13,W8,6084,6084,3948403.17,4735,0,Hidalgo
2020,13,W13,1482,1482,1607146.0200000007,1209,0,Hidalgo
2020,14,W9,42905,42905,31586988.65000002,38676,0,Jalisco
2020,14,W10,32185,32185,26467525.409999978,29055,0,Jalisco
2020,14,W19,6544,6544,10494122.55,6037,0,Jalisco
2020,15,W25,23218,23218,50290119.45000001,21306,0,Estado México
2020,15,W9,36458,36458,26772679.519999996,31790,0,Estado México
2020,19,W3,323525,323525,69445235.70999923,286623,0,Nuevo León
2020,19,W9,39779,39779,29263432.43999996,36203,0,Nuevo León
2020,19,W23,3498,3498,6836497.149999997,3348,0,Nuevo León
2020,19,W16,9860,9860,13261100.729999987,9198,0,Nuevo León
2020,21,W10,8672,8672,7138425.66,7379,0,Puebla
2020,21,W7,20975,20975,11819265.540000005,17700,0,Puebla
2020,21,W25,10279,10279,22290496.360000007,9335,0,Puebla
2020,22,W5,51182,51182,19824540.430000074,41051,0,Querétaro
2020,26,W7,23661,23661,13313488.889999997,20277,0,Sonora
2020,26,W10,8581,8581,7065642.110000005,7480,0,Sonora
2020,26,W23,772,772,1509601.0499999998,722,0,Sonora
2020,11,W10,14977,14977,12290664.659999996,13368,0,Guanajuato
2020,11,W18,2791,2791,4242183.8900000015,2564,0,Guanajuato
2020,12,W4,13519,13519,4045760.0900000017,10468,0,Guerrero
2020,12,W7,4894,4894,2757523.459999999,4130,0,Guerrero
2020,12,W15,678,678,852658.4200000002,520,0,Guerrero
2020,12,W17,545,545,781684.6499999999,483,0,Guerrero
2020,16,W23,347,347,679446.63,319,0,Michoacán de Ocampo
2020,2,W2,1,1,150.0,1,0,Baja California
2020,17,W17,870,870,1245310.0,825,0,Morelos
2020,17,W24,294,294,597444.5999999999,274,0,Morelos
2020,17,W19,750,750,1201458.32,716,0,Morelos
2020,18,W4,14883,14883,4473377.289999989,10429,0,Nayarit
2020,18,W12,1020,1020,1018048.9300000005,893,0,Nayarit
2020,30,W3,113332,113332,24280001.519999906,95437,0,Veracruz de Ignacio de la Llave
2020,31,W3,61832,61832,13098041.059999948,53843,0,Yucatán
2020,31,W1,658,658,80938.29000000018,598,0,Yucatán
2020,4,W9,3141,3141,2312370.990000002,2332,0,Campeche
2020,4,W17,917,917,1317193.21,743,0,Campeche
2020,4,W24,376,376,765473.0200000005,321,0,Campeche
2020,5,W9,19285,19285,14179885.390000004,17092,0,Coahuila de Zaragoza
2020,5,W12,9095,9095,9076771.230000015,7892,0,Coahuila de Zaragoza
2020,23,,1499,0,0.0,1499,82092,Quintana Roo
2020,23,W2,158115,158115,21977519.899999615,117993,0,Quintana Roo
2020,23,W14,1411,1411,1651522.1799999985,1112,0,Quintana Roo
2020,23,W18,794,794,1208732.17,624,0,Quintana Roo
2020,23,W25,3686,3686,7981565.499999997,2809,0,Quintana Roo
2020,23,W10,4059,4059,3348679.9399999995,3292,0,Quintana Roo
2020,23,W22,592,592,1104577.6599999992,498,0,Quintana Roo
2020,28,W4,130280,130280,38907724.54000009,119284,0,Tamaulipas
2020,28,W1,381,381,46864.66000000001,361,0,Tamaulipas
2020,29,W9,1783,1783,1309761.0599999996,1590,0,Tlaxcala
2020,29,W15,428,428,538571.4900000001,393,0,Tlaxcala
2020,29,W20,234,234,395545.1500000001,223,0,Tlaxcala
2020,29,W12,753,753,752319.8699999996,670,0,Tlaxcala
2020,9,W2,1021744,1021744,142203221.90999043,904824,0,Ciudad de México
2020,9,W6,169905,169905,80893515.26999997,143003,0,Ciudad de México
2020,9,W9,86086,86086,63331194.57000002,75484,0,Ciudad de México
2020,9,W15,32911,32911,41404925.22,29695,0,Ciudad de México
2020,24,W18,1801,1801,2735216.8500000006,1625,0,San Luis Potosí
2020,24,W24,689,689,1401923.3099999996,624,0,San Luis Potosí
2020,32,W9,4068,4068,2991401.179999999,3421,0,Zacatecas
2020,32,W13,1353,1353,1464958.0999999996,1113,0,Zacatecas
2020,6,W17,565,565,810433.93,496,0,Colima
2020,7,W15,937,937,1179842.1600000004,874,0,Chiapas
2020,7,W13,1514,1514,1640454.1700000006,1327,0,Chiapas
2020,7,W1,965,965,114480.45000000026,936,0,Chiapas
2020,25,W21,627,627,1114390.9599999995,592,0,Sinaloa
2020,25,W8,12193,12193,7910014.230000002,10632,0,Sinaloa
2020,8,W20,2424,2424,4103678.5999999978,2328,0,Chihuahua
2020,27,W14,951,951,1113494.4099999992,798,0,Tabasco
2020,10,W23,269,269,525452.0400000002,261,0,Durango
2020,10,W24,247,247,503730.0800000001,240,0,Durango
2020,10,W25,2045,2045,4431142.0,1984,0,Durango
2020,1,W2,99617,99617,13686957.479998494,89825,0,Aguascalientes
2020,1,W14,2490,2490,2917968.0399999986,2328,0,Aguascalientes
2020,1,W6,20239,20239,9655650.16999997,19170,0,Aguascalientes
2020,1,W25,3581,3581,7750641.260000001,3466,0,Aguascalientes
2020,1,W19,1009,1009,1619430.2500000007,959,0,Aguascalientes
2020,1,W12,4439,4439,4439184.9099999955,4282,0,Aguascalientes
2020,1,W20,713,713,1206409.5800000005,684,0,Aguascalientes
2020,1,W23,411,411,803018.6199999999,397,0,Aguascalientes
2020,2,,2161,0,0.0,2161,155605,Baja California
2020,2,W13,7492,7492,8120041.3900000015,6997,0,Baja California
2020,2,W11,11511,11511,10490915.360000007,10661,0,Baja California
2020,2,W19,2881,2881,4626301.559999997,2682,0,Baja California
2020,13,W4,25979,25979,7792200.509999984,19040,0,Hidalgo
2020,13,W12,1809,1809,1805823.0800000024,1519,0,Hidalgo
2020,13,W17,792,792,1133316.1199999992,706,0,Hidalgo
2020,13,W25,1737,1737,3762285.9400000004,1567,0,Hidalgo
2020,13,W24,190,190,387849.30000000016,172,0,Hidalgo
2020,13,W19,594,594,953529.3499999993,520,0,Hidalgo
2020,14,,16294,0,0.0,16294,452016,Jalisco
2020,15,W2,504644,504644,70468738.60999183,425894,0,Estado México
2020,15,W22,3325,3325,6203589.790000002,3068,0,Estado México
2020,19,W5,155425,155425,60172746.0800002,137498,0,Nuevo León
2020,19,W12,18856,18856,18801295.28999998,17304,0,Nuevo León
2020,19,W15,10769,10769,13546644.530000005,9748,0,Nuevo León
2020,21,W5,38810,38810,14984501.090000043,33208,0,Puebla
2020,21,W20,1376,1376,2327686.9100000006,1249,0,Puebla
2020,21,W21,1112,1112,1977833.9000000008,1001,0,Puebla
2020,21,W15,3345,3345,4209744.179999996,2984,0,Puebla
2020,22,W7,28653,28653,16125062.939999938,23663,0,Querétaro
2020,22,W8,20415,20415,13251884.229999999,16912,0,Querétaro
2020,22,W20,2182,2182,3692595.719999998,1945,0,Querétaro
2020,22,W22,2388,2388,4446637.56,2204,0,Querétaro
2020,26,W6,28552,28552,13572276.5,24389,0,Sonora
2020,26,W21,1141,1141,2029381.1700000009,1068,0,Sonora
2020,26,W22,997,997,1860917.7499999995,926,0,Sonora
2020,11,W25,10382,10382,22489515.639999997,9594,0,Guanajuato
2020,11,W7,41101,41101,23206355.62999995,36064,0,Guanajuato
2020,11,W11,10637,10637,9685296.85,9425,0,Guanajuato
2020,11,W20,1904,1904,3224365.2200000007,1750,0,Guanajuato
2020,12,W3,27046,27046,5739230.410000019,20874,0,Guerrero
2020,12,W6,5906,5906,2804031.7699999996,4925,0,Guerrero
2020,12,W24,131,131,266720.47,123,0,Guerrero
2020,12,W16,571,571,769377.9499999998,506,0,Guerrero
2020,12,W21,254,254,451857.4,232,0,Guerrero
2020,16,,7461,0,0.0,7461,228904,Michoacán de Ocampo
2020,16,W2,184632,184632,25311703.129994445,148323,0,Michoacán de Ocampo
2020,16,W11,4630,4630,4224071.359999998,3877,0,Michoacán de Ocampo
2020,16,W19,948,948,1521049.3900000006,894,0,Michoacán de Ocampo
2020,26,W2,159861,159861,22155279.33999911,137054,0,Sonora
2020,3,W9,3836,3836,2835414.9099999974,3027,0,Baja California Sur
2020,17,W3,39080,39080,8333306.839999991,32501,0,Morelos
2020,17,W15,1760,1760,2209350.129999998,1636,0,Morelos
2020,18,W15,461,461,578472.83,387,0,Nayarit
2020,30,W5,46402,46402,17954261.300000045,39599,0,Veracruz de Ignacio de la Llave
2020,30,W11,14423,14423,13135206.220000016,13071,0,Veracruz de Ignacio de la Llave
2020,30,W12,8593,8593,8586197.559999999,7598,0,Veracruz de Ignacio de la Llave
2020,30,W13,7248,7248,7838460.940000005,6563,0,Veracruz de Ignacio de la Llave
2020,30,W23,1092,1092,2133732.339999999,1040,0,Veracruz de Ignacio de la Llave
2020,30,W1,1644,1644,192818.23000000033,1569,0,Veracruz de Ignacio de la Llave
2020,20,W6,7885,7885,3759854.1900000055,6417,0,Oaxaca
2020,20,W14,1089,1089,1276170.400000001,951,0,Oaxaca
2020,31,W9,5290,5290,3889792.2700000014,4813,0,Yucatán
2020,31,W7,49971,49971,27940078.500000026,48789,0,Yucatán
2020,4,,325,0,0.0,325,56275,Campeche
2020,4,W18,795,795,1204082.680000002,675,0,Campeche
2020,4,W22,394,394,734887.9999999995,321,0,Campeche
2020,23,W3,74025,74025,15655449.719999976,53451,0,Quintana Roo
2020,23,W16,1030,1030,1385924.2199999997,820,0,Quintana Roo
2020,23,W19,776,776,1246708.9700000007,673,0,Quintana Roo
2020,28,W8,17984,17984,11671558.030000014,15731,0,Tamaulipas
2020,28,W5,67938,67938,26171230.030000012,61469,0,Tamaulipas
2020,28,W10,10358,10358,8532099.420000002,9018,0,Tamaulipas
2020,28,W25,7730,7730,16741222.330000002,7059,0,Tamaulipas
2020,28,W17,2493,2493,3574730.260000002,2286,0,Tamaulipas
2020,9,W13,43619,43619,47269503.559999995,39058,0,Ciudad de México
2020,24,W9,9403,9403,6912523.889999993,8154,0,San Luis Potosí
2020,24,W22,853,853,1592420.91,748,0,San Luis Potosí
2020,32,W10,3117,3117,2569485.229999998,2642,0,Zacatecas
2020,32,W19,560,560,896365.9499999995,534,0,Zacatecas
2020,32,W3,41430,41430,8920569.730000021,35492,0,Zacatecas
2020,32,W6,9708,9708,4618902.669999982,7964,0,Zacatecas
2020,6,W10,2141,2141,1761447.830000002,1769,0,Colima
2020,6,W11,1559,1559,1418426.0799999975,1278,0,Colima
2020,7,W4,21653,21653,6486979.759999965,18824,0,Chiapas
2020,25,,5006,0,0.0,5006,291549,Sinaloa
2020,25,W14,2109,2109,2468249.1499999994,1823,0,Sinaloa
2020,8,,6156,0,0.0,6156,205482,Chihuahua
2020,8,W25,11320,11320,24519318.18,11015,0,Chihuahua
2020,8,W1,783,783,96481.26000000027,674,0,Chihuahua
2020,8,W14,5775,5775,6763118.4300000025,5400,0,Chihuahua
2020,8,W23,1553,1553,3032370.2800000003,1505,0,Chihuahua
2020,27,W2,72390,72390,10019924.69999933,61711,0,Tabasco
2020,27,W10,2821,2821,2323262.0399999954,2325,0,Tabasco
2020,27,W8,4774,4774,3095978.520000002,3749,0,Tabasco
2020,10,W6,9543,9543,4534844.949999996,8423,0,Durango
2020,10,W12,1686,1686,1681390.6799999992,1535,0,Durango
2020,10,W8,5027,5027,3262492.0999999996,4373,0,Durango
2020,10,W11,2203,2203,2002634.0900000008,1953,0,Durango
2020,10,W16,841,841,1133687.04,746,0,Durango
2022,27,W13,2289,2289,2749306.06,1856,0,Tabasco
2022,6,W2,40228,40228,7325968.23,36218,0,Colima
2022,24,W3,101467,101467,23827385.69,74263,0,San Luis Potosí
2022,29,W22,97,97,200117.63,88,0,Tlaxcala
2022,14,W24,4602,4602,10391934.76,4348,0,Jalisco
2022,8,W22,2138,2138,4425270.12,2049,0,Chihuahua
2022,6,,1689,0,0.0,1689,46833,Colima
2022,21,W15,2930,2930,4086448.55,2612,0,Puebla
2022,8,W13,8562,8562,10291346.12,7987,0,Chihuahua
2022,15,W2,385582,385582,70511058.53,331836,0,Estado México
2022,5,W2,162409,162409,29620588.85,148689,0,Coahuila de Zaragoza
2022,5,W22,1754,1754,3631587.45,1660,0,Coahuila de Zaragoza
2022,29,W7,3713,3713,2311495.46,3120,0,Tlaxcala
2022,30,W4,81759,81759,27232677.78,69293,0,Veracruz de Ignacio de la Llave
2022,15,W14,13059,13059,16942195.07,11677,0,Estado México
2022,9,W11,68156,68156,68829597.42,61489,0,Ciudad de México
2022,21,W11,7732,7732,7789469.37,6922,0,Puebla
2022,18,W17,532,532,842340.46,459,0,Nayarit
2022,27,W8,9307,9307,6678431.17,5190,0,Tabasco
2022,30,W22,1336,1336,2767426.74,1236,0,Veracruz de Ignacio de la Llave
2022,29,W15,471,471,656373.65,429,0,Tlaxcala
2022,12,W19,446,446,792534.64,402,0,Guerrero
2022,13,W14,1540,1540,2000021.1,1272,0,Hidalgo
2022,3,W18,837,837,1408031.37,670,0,Baja California Sur
2022,2,W3,291148,291148,79854484.52,252268,0,Baja California
