anio,cve_entidad,rango_salarial,ta,ta_sal,masa_sal_ta,permanentes,no_trabajadores,entidad
2024,15,W7,25405,25405,41044909.890000045,23027,0,Estado México
2024,15,W1,15728,15728,3915171.0400000177,15355,0,Estado México
2024,20,W10,438,438,1028907.7799999996,395,0,Oaxaca
2024,21,W6,12296,12296,16739865.819999978,10618,0,Puebla
2024,3,W4,15358,15358,13239355.849999988,10817,0,Baja California Sur
2024,11,W7,12881,12881,20779304.720000006,11880,0,Guanajuato
2024,29,W2,85459,85459,27546950.63999977,66004,0,Tlaxcala
2024,29,W3,14701,14701,8873290.100000005,11808,0,Tlaxcala
2024,4,W5,6886,6886,7681302.289999998,5199,0,Campeche
2024,5,W8,9433,9433,17530776.549999986,8767,0,Coahuila de Zaragoza
2024,17,W1,4557,4557,1134374.0099999995,4510,0,Morelos
2024,18,,2557,0,0.0,2557,73111,Nayarit
2024,18,W2,130746,130746,40961877.78999824,96457,0,Nayarit
2024,24,W6,16361,16361,22189228.599999987,15033,0,San Luis Potosí
2024,25,W10,1504,1504,3540549.679999999,1385,0,Sinaloa
2024,6,W7,2167,2167,3483336.3399999975,1752,0,Colima
2024,16,W8,3654,3654,6777344.800000004,3264,0,Michoacán de Ocampo
2024,23,W5,17586,17586,19434132.080000013,11249,0,Quintana Roo
2024,23,W6,8918,8918,12090204.840000024,5991,0,Quintana Roo
2024,23,W7,5069,5069,8134475.929999991,3576,0,Quintana Roo
2024,31,W2,288285,288285,91773705.17001142,255304,0,Yucatán
2024,31,W8,3158,3158,5868913.319999997,2982,0,Yucatán
2024,7,W8,2325,2325,4330879.3900000015,2160,0,Chiapas
2024,8,W7,13767,13767,22184392.269999973,12663,0,Chihuahua
2024,27,W3,23922,23922,14471699.149999987,18871,0,Tabasco
2024,22,W11,21940,21940,59101755.49999995,20232,0,Querétaro
2024,22,W1,5216,5216,1298418.8800000031,5100,0,Querétaro
2024,28,W1,3179,3179,791198.0700000008,3162,0,Tamaulipas
2024,10,,336,0,0.0,336,68824,Durango
2024,10,W5,6190,6190,6857037.050000002,5540,0,Durango
2024,10,W3,30764,30764,18569297.54000003,27530,0,Durango
2024,1,W7,5094,5094,8252313.26,4797,0,Aguascalientes
2024,1,W11,5137,5137,13795584.380000006,4959,0,Aguascalientes
2024,13,W2,198475,198475,62455977.0800073,160311,0,Hidalgo
2024,13,W7,3375,3375,5459655.619999998,2813,0,Hidalgo
2024,14,W8,20702,20702,38475286.339999974,19313,0,Jalisco
2024,9,W2,1965962,1965962,622989092.6400174,1705471,0,Ciudad de México
2024,9,W6,117435,117435,159947816.54000008,105766,0,Ciudad de México
2024,26,W1,5686,5686,1415415.980000005,5645,0,Sonora
2024,15,W11,33536,33536,90255242.85999997,31213,0,Estado México
2024,15,W9,11562,11562,24399172.650000006,10633,0,Estado México
2024,21,W5,20653,20653,22910215.510000013,17547,0,Puebla
2024,3,W3,31249,31249,18843409.090000022,21392,0,Baja California Sur
2024,3,W10,1131,1131,2663606.52,910,0,Baja California Sur
2024,3,W11,4136,4136,11125341.809999987,3264,0,Baja California Sur
2024,3,W9,1881,1881,3978312.4499999993,1467,0,Baja California Sur
2024,29,,94,0,0.0,94,80380,Tlaxcala
2024,30,W8,7926,7926,14747806.140000004,7146,0,Veracruz de Ignacio de la Llave
2024,4,,678,0,0.0,678,73490,Campeche
2024,5,W10,4419,4419,10419461.660000006,4108,0,Coahuila de Zaragoza
2024,5,W11,15054,15054,40500267.870000005,14227,0,Coahuila de Zaragoza
2024,18,W9,642,642,1351837.2799999989,541,0,Nayarit
2024,18,W1,5967,5967,1484817.4099999974,5732,0,Nayarit
2024,24,W5,19065,19065,21132960.59000001,16840,0,San Luis Potosí
2024,24,W7,8601,8601,13875488.460000018,7840,0,San Luis Potosí
2024,24,W1,2820,2820,701982.5999999974,2779,0,San Luis Potosí
2024,25,W3,68963,68963,41720341.309999906,60517,0,Sinaloa
2024,25,W4,30648,30648,26450194.309999935,27726,0,Sinaloa
2024,16,W2,341612,341612,106384316.83001336,282157,0,Michoacán de Ocampo
2024,16,W1,7870,7870,1959079.1000000164,7395,0,Michoacán de Ocampo
2024,16,W6,6493,6493,8824753.42999999,5643,0,Michoacán de Ocampo
2024,16,W7,4712,4712,7640863.650000001,4108,0,Michoacán de Ocampo
2024,23,W2,354329,354329,113579051.11000155,251118,0,Quintana Roo
2024,31,W3,94172,94172,54575414.33000007,88159,0,Yucatán
2024,31,W10,1156,1156,2729742.1199999987,1092,0,Yucatán
2024,32,W6,4325,4325,5867098.54,3727,0,Zacatecas
2024,7,W6,5093,5093,6928296.5299999975,4422,0,Chiapas
2024,8,W1,7720,7720,1921739.6000000015,7671,0,Chihuahua
2024,27,W6,4381,4381,5959959.049999999,3516,0,Tabasco
2024,28,W2,364699,364699,136380285.81999767,322665,0,Tamaulipas
2024,28,W5,27810,27810,30669511.910000026,25212,0,Tamaulipas
2024,10,W6,4032,4032,5490319.439999998,3621,0,Durango
2024,10,W10,725,725,1708953.2399999988,674,0,Durango
2024,2,W2,535246,535246,223745345.13000038,478769,0,Baja California
2024,2,W4,88912,88912,75834592.50999984,79284,0,Baja California
2024,13,W5,9763,9763,10787326.85,6903,0,Hidalgo
2024,13,W8,2221,2221,4121552.149999998,1917,0,Hidalgo
2024,14,,12924,0,0.0,12924,593435,Jalisco
2024,26,,794,0,0.0,794,207803,Sonora
2024,15,W2,1271868,1271868,408633803.1300332,1068480,0,Estado México
2024,5,W3,168115,168115,102080333.45999974,151837,0,Coahuila de Zaragoza
2024,20,W5,8282,8282,9159879.389999993,6966,0,Oaxaca
2024,21,,3122,0,0.0,3122,437567,Puebla
2024,21,W10,2376,2376,5599346.3900000015,2167,0,Puebla
2024,11,W6,19736,19736,26816301.380000014,17483,0,Guanajuato
2024,11,W11,14707,14707,39625170.68,13603,0,Guanajuato
2024,11,W1,7951,7951,1979242.4300000062,7861,0,Guanajuato
2024,11,,424,0,0.0,424,282791,Guanajuato
2024,29,W11,991,991,2666317.84,873,0,Tlaxcala
2024,29,W10,300,300,709523.9500000002,281,0,Tlaxcala
2024,30,W7,11585,11585,18728244.81000001,10146,0,Veracruz de Ignacio de la Llave
2024,30,W9,4796,4796,10107025.349999996,4367,0,Veracruz de Ignacio de la Llave
2024,24,W10,2566,2566,6056760.940000006,2288,0,San Luis Potosí
2024,25,W8,3513,3513,6529735.389999992,3248,0,Sinaloa
2024,6,W4,10510,10510,9043258.98999999,8717,0,Colima
2024,6,W10,560,560,1322262.3800000013,438,0,Colima
2024,23,W9,2732,2732,5757873.6899999995,2148,0,Quintana Roo
2024,23,,1322,0,0.0,1322,107877,Quintana Roo
2024,32,W4,14691,14691,12593742.610000016,12010,0,Zacatecas
2024,32,W7,3815,3815,6156792.339999995,3428,0,Zacatecas
2024,8,,2780,0,0.0,2780,215201,Chihuahua
2024,8,W2,543449,543449,201027047.8000126,499959,0,Chihuahua
2024,8,W5,38071,38071,42184220.77000004,34995,0,Chihuahua
2024,27,,3292,0,0.0,3292,157235,Tabasco
2024,27,W9,1637,1637,3454986.8300000005,1504,0,Tabasco
2024,22,W8,10231,10231,19023299.390000008,9197,0,Querétaro
2024,28,,2126,0,0.0,2126,173272,Tamaulipas
2024,28,W11,9409,9409,25278167.31000002,8901,0,Tamaulipas
2024,1,,428,0,0.0,428,112809,Aguascalientes
2024,1,W1,5100,5100,1247950.8400000029,5009,0,Aguascalientes
2024,2,,972,0,0.0,972,183234,Baja California
2024,2,W11,23484,23484,63183379.469999954,22315,0,Baja California
2024,12,W1,9055,9055,2254061.1500000013,9040,0,Guerrero
2024,12,W8,1511,1511,2814100.059999999,1311,0,Guerrero
2024,12,W9,888,888,1863227.4900000007,771,0,Guerrero
2024,13,W1,4635,4635,1153790.5500000033,4556,0,Hidalgo
2024,13,W10,812,812,1913551.2700000026,697,0,Hidalgo
2024,14,W7,30290,30290,48917155.89000002,27856,0,Jalisco
2024,14,W10,11102,11102,26209214.36999999,10485,0,Jalisco
2024,19,W6,51417,51417,69899881.48999989,47462,0,Nuevo León
2024,9,W5,178792,178792,198744644.85999975,156203,0,Ciudad de México
2024,2,W1,36,36,8961.480000000001,36,0,Baja California
2024,26,W11,9404,9404,25287300.320000008,8944,0,Sonora
2024,20,W8,1825,1825,3382576.639999998,1618,0,Oaxaca
2024,20,W1,1626,1626,404692.4299999981,1586,0,Oaxaca
2024,3,W5,8382,8382,9304141.770000009,6129,0,Baja California Sur
2024,11,W4,73497,73497,62957117.92000011,65715,0,Guanajuato
2024,4,W7,3106,3106,5012578.399999997,2132,0,Campeche
2024,5,,326,0,0.0,326,141714,Coahuila de Zaragoza
2024,5,W4,73257,73257,62565595.89000019,67313,0,Coahuila de Zaragoza
2024,18,W3,23980,23980,14476715.36999998,16436,0,Nayarit
2024,18,W5,4654,4654,5138359.859999999,3770,0,Nayarit
2024,24,W9,3374,3374,7125608.6400000015,2963,0,San Luis Potosí
2024,25,W2,435070,435070,134795039.6600134,374185,0,Sinaloa
2024,16,W3,61584,61584,37352007.01999998,52487,0,Michoacán de Ocampo
2024,16,W11,3672,3672,9872597.810000002,3349,0,Michoacán de Ocampo
2024,16,W9,1987,1987,4179089.860000004,1794,0,Michoacán de Ocampo
2024,23,W8,3743,3743,6974405.82,2951,0,Quintana Roo
2024,32,W3,31900,31900,19288327.240000043,23468,0,Zacatecas
2024,32,W2,121928,121928,38958602.84000095,105118,0,Zacatecas
2024,32,W11,2621,2621,6999885.059999996,2450,0,Zacatecas
2024,8,W10,4981,4981,11739199.68,4776,0,Chihuahua
2024,22,W9,7488,7488,15839020.090000015,6811,0,Querétaro
2024,22,,709,0,0.0,709,163875,Querétaro
2024,28,W3,194855,194855,116855671.44999994,179623,0,Tamaulipas
2024,28,W7,8889,8889,14307040.999999993,8160,0,Tamaulipas
2026,2,W2,704918,704918,355859268.675538,645408,0,Baja California
2026,14,,10573,0,0.0,10573,621380,Jalisco
2026,14,W6,39469,39469,67859900.43000002,35686,0,Jalisco
2026,15,W9,11077,11077,29677437.29000001,10404,0,Estado México
2026,16,W2,360702,360702,141426267.53997934,299620,0,Michoacán de Ocampo
2026,19,W10,59997,59997,175775848.55000007,57915,0,Nuevo León
2026,30,W6,14931,14931,25699632.380000003,13176,0,Veracruz de Ignacio de la Llave
2026,30,W7,10248,10248,20850152.99999998,9372,0,Veracruz de Ignacio de la Llave
2026,20,W5,6535,6535,9127551.649999999,5734,0,Oaxaca
2026,12,,0,0,0.0,0,151169,Guerrero
2026,12,W1,11754,11754,3702965.1200000215,11733,0,Guerrero
2026,12,W2,113316,113316,44241969.9500014,91731,0,Guerrero
2026,12,W4,7958,7958,8664218.009999981,6659,0,Guerrero
2026,17,W3,27947,27947,21153922.630000044,24570,0,Morelos
2026,18,,1590,0,0.0,1590,76391,Nayarit
2026,10,W3,27865,27865,21283349.210000042,25025,0,Durango
2026,13,,32,0,0.0,32,222865,Hidalgo
2026,13,W5,7035,7035,9818458.789999949,5961,0,Hidalgo
2026,13,W8,1514,1514,3555930.1499999925,1308,0,Hidalgo
2026,22,W2,446840,446840,183672530.30998218,370818,0,Querétaro
2026,32,,52,0,0.0,52,103998,Zacatecas
2026,9,W3,474630,474630,364192175.0499985,390474,0,Ciudad de México
2026,23,W1,4101,4101,1291979.0400000021,4070,0,Quintana Roo
2026,23,W2,375182,375182,152113785.24998885,280025,0,Quintana Roo
2026,6,,1227,0,0.0,1227,51459,Colima
2026,24,W3,88000,88000,67917181.83999988,77163,0,San Luis Potosí
2026,24,,5261,0,0.0,5261,150824,San Luis Potosí
2026,29,W3,14304,14304,10953275.940000016,11839,0,Tlaxcala
2026,29,W6,1599,1599,2759202.04,1404,0,Tlaxcala
2026,29,,1,0,0.0,1,85505,Tlaxcala
2026,2,W7,13788,13788,28098239.750000007,12901,0,Baja California
2026,19,W1,26414,26414,8321466.560000038,26315,0,Nuevo León
2026,20,W10,1194,1194,3496323.6,1141,0,Oaxaca
2026,20,W6,2708,2708,4639249.670000004,2286,0,Oaxaca
2026,12,W5,4426,4426,6220472.089999998,3508,0,Guerrero
2026,27,W4,9909,9909,10770677.759999989,8320,0,Tabasco
2026,28,W6,11647,11647,19976684.23999998,10641,0,Tamaulipas
2026,3,,1,0,0.0,1,56235,Baja California Sur
2026,21,W2,492426,492426,193703233.05998376,427718,0,Puebla
2026,21,W5,18316,18316,25610100.200000007,15931,0,Puebla
2026,21,,2549,0,0.0,2549,490563,Puebla
2026,31,W2,340963,340963,143333282.9799811,315212,0,Yucatán
2026,5,W6,18711,18711,32170361.77,17257,0,Coahuila de Zaragoza
2026,5,W7,11791,11791,23989150.61999999,11095,0,Coahuila de Zaragoza
2026,13,W7,3250,3250,6584930.320000002,2915,0,Hidalgo
2026,22,W6,18284,18284,31449675.120000023,15859,0,Querétaro
2026,22,W9,5867,5867,15725998.219999988,5390,0,Querétaro
2026,32,W4,10971,10971,11823201.330000024,9161,0,Zacatecas
2026,9,,2324,0,0.0,2324,1461324,Ciudad de México
2026,9,W5,157221,157221,221142542.29000017,141069,0,Ciudad de México
2026,25,W8,2522,2522,5916471.309999988,2327,0,Sinaloa
2026,6,W5,5481,5481,7672317.440000004,4682,0,Colima
2026,7,W3,28403,28403,21822669.37000004,24826,0,Chiapas
2026,7,W4,15784,15784,17043724.909999963,13962,0,Chiapas
2026,1,W2,236757,236757,95779052.97999342,216853,0,Aguascalientes
2026,1,W4,26391,26391,28634307.979999963,25112,0,Aguascalientes
2026,2,,0,0,0.0,0,202368,Baja California
2026,11,,12,0,0.0,12,277381,Guanajuato
2026,15,W7,23255,23255,47221317.739999995,21637,0,Estado México
2026,15,W8,13980,13980,32943213.97000002,13038,0,Estado México
2026,15,W1,40434,40434,12738327.360000046,37522,0,Estado México
2026,16,W3,54547,54547,41581234.0900001,46636,0,Michoacán de Ocampo
2026,19,,85,0,0.0,85,178492,Nuevo León
2026,30,W8,5818,5818,13671106.240000019,5378,0,Veracruz de Ignacio de la Llave
2026,18,W4,7653,7653,8234175.089999979,6111,0,Nayarit
2026,18,W9,366,366,977432.6599999997,296,0,Nayarit
2026,27,W6,3191,3191,5475474.849999998,2690,0,Tabasco
2026,28,W1,5834,5834,1837907.1200000073,5820,0,Tamaulipas
2026,10,W5,5501,5501,7734988.350000005,4962,0,Durango
2026,21,W6,10404,10404,17879087.17,9050,0,Puebla
2026,31,W3,40589,40589,30857228.140000053,36996,0,Yucatán
2026,4,W10,3630,3630,10633501.600000001,3132,0,Campeche
2026,5,W9,5069,5069,13594240.46,4784,0,Coahuila de Zaragoza
2026,5,W10,13503,13503,39546655.03,12849,0,Coahuila de Zaragoza
2026,13,W4,15989,15989,17303323.63999996,12751,0,Hidalgo
2026,22,W5,28981,28981,40669384.349999934,25164,0,Querétaro
2026,22,W4,55279,55279,59952267.04999986,46869,0,Querétaro
2026,9,W7,81052,81052,164926557.44000018,74789,0,Ciudad de México
2026,23,,677,0,0.0,677,105452,Quintana Roo
2026,25,W4,24134,24134,25995024.609999992,22125,0,Sinaloa
2026,6,W10,1364,1364,3993263.1,1081,0,Colima
2026,7,,4698,0,0.0,4698,251278,Chiapas
2026,7,W5,7257,7257,10210611.150000008,6254,0,Chiapas
2026,24,W10,9063,9063,26544477.26,8143,0,San Luis Potosí
2026,24,W8,4245,4245,10007095.46,3814,0,San Luis Potosí
2026,24,W7,7309,7309,14746404.199999994,6676,0,San Luis Potosí
2026,24,W5,18275,18275,25538997.310000017,16266,0,San Luis Potosí
2026,29,W2,86275,86275,34616082.36000079,67970,0,Tlaxcala
2026,8,W8,7752,7752,18249129.170000013,7486,0,Chihuahua
2026,8,W1,14422,14422,4543506.880000028,14378,0,Chihuahua
2026,1,W8,2315,2315,5454712.259999996,2235,0,Aguascalientes
2026,2,W3,227103,227103,170149339.78999984,211959,0,Baja California
2026,2,W10,21752,21752,63710317.71999999,20490,0,Baja California
2026,2,W8,11124,11124,26298855.510000013,9786,0,Baja California
2026,2,W6,19723,19723,33924214.79000003,17968,0,Baja California
2026,11,W4,66735,66735,72232921.36000001,60633,0,Guanajuato
2026,11,W10,13964,13964,40906950.5,13020,0,Guanajuato
2026,14,W3,296802,296802,226505809.22999966,264232,0,Jalisco
2026,14,W7,25307,25307,51463626.410000026,23703,0,Jalisco
2026,14,W5,70234,70234,98224764.49000005,64620,0,Jalisco
2026,14,W10,41485,41485,121506730.75999999,39396,0,Jalisco
2026,14,W8,15879,15879,37396061.579999976,14888,0,Jalisco
2026,16,W1,14084,14084,4437023.3600000385,13891,0,Michoacán de Ocampo
2026,16,W10,3959,3959,11595849.170000002,3612,0,Michoacán de Ocampo
2026,16,W8,2370,2370,5592612.87,1970,0,Michoacán de Ocampo
2026,16,W9,1365,1365,3655926.2000000025,1266,0,Michoacán de Ocampo
2026,19,W4,151914,151914,164928211.61000007,138467,0,Nuevo León
2026,20,W3,30678,30678,23879756.160000026,24991,0,Oaxaca
2026,26,,4,0,0.0,4,209836,Sonora
2026,26,W2,449478,449478,190958862.72998524,393541,0,Sonora
2026,26,W3,89717,89717,67788087.8100002,80105,0,Sonora
2026,12,W7,1961,1961,4003361.1800000016,1719,0,Guerrero
2026,12,W8,894,894,2089225.4900000014,769,0,Guerrero
2026,17,W8,1380,1380,3237011.320000004,1309,0,Morelos
2026,17,,3877,0,0.0,3877,104750,Morelos
2026,18,W6,2062,2062,3579656.9699999946,1623,0,Nayarit
2026,27,,2890,0,0.0,2890,170300,Tabasco
2026,28,W3,166193,166193,124615121.17999999,154076,0,Tamaulipas
2026,28,W10,8427,8427,24680246.359999996,8012,0,Tamaulipas
2026,3,W3,30396,30396,23323090.180000037,20897,0,Baja California Sur
2026,10,,0,0,0.0,0,72693,Durango
2026,21,W8,3930,3930,9245400.359999992,3500,0,Puebla
2026,21,W7,7073,7073,14400752.209999993,6397,0,Puebla
2026,31,W1,7892,7892,2486259.44000001,7868,0,Yucatán
2026,31,W6,4808,4808,8242989.259999992,4265,0,Yucatán
2026,31,W7,4034,4034,8248671.3900000015,3791,0,Yucatán
2026,4,W2,86537,86537,34431483.87000071,71697,0,Campeche
2026,4,W5,5818,5818,8146063.710000016,4561,0,Campeche
2026,4,W6,2898,2898,4964431.199999999,2267,0,Campeche
2026,13,W2,217598,217598,85988854.1699891,175189,0,Hidalgo
2026,13,W3,34025,34025,26180074.01999999,25581,0,Hidalgo
2026,13,W10,2175,2175,6368714.729999999,1922,0,Hidalgo
2026,9,W4,255523,255523,278482123.8599998,222043,0,Ciudad de México
2026,23,W10,6401,6401,18749804.399999987,5156,0,Quintana Roo
2026,25,W7,4952,4952,10035945.100000001,4669,0,Sinaloa
2026,6,W2,110603,110603,43330730.04000128,93715,0,Colima
2026,7,W10,1656,1656,4849289.459999999,1555,0,Chiapas
2026,7,W8,1541,1541,3628670.4000000004,1421,0,Chiapas
2026,29,W7,1142,1142,2315713.8299999996,1063,0,Tlaxcala
2026,8,,344,0,0.0,344,208143,Chihuahua
2026,8,W9,6003,6003,16036840.840000018,5817,0,Chihuahua
2026,15,W2,1475683,1475683,593703179.2999212,1202625,0,Estado México
2026,15,,32,0,0.0,32,964695,Estado México
2026,19,W2,1211452,1211452,500517022.46996063,1104395,0,Nuevo León
2026,19,W3,336042,336042,257308869.09000024,303285,0,Nuevo León
2026,19,W6,46696,46696,80291826.29999997,43089,0,Nuevo León
2026,19,W5,83803,83803,117542963.52,76929,0,Nuevo León
2026,19,W7,32528,32528,66265480.31000006,30698,0,Nuevo León
2026,30,W5,29333,29333,40918890.08000003,25437,0,Veracruz de Ignacio de la Llave
2026,30,W10,7854,7854,22992141.69000001,7424,0,Veracruz de Ignacio de la Llave
2026,30,W9,3675,3675,9829689.139999997,3429,0,Veracruz de Ignacio de la Llave
2026,30,,15875,0,0.0,15875,402345,Veracruz de Ignacio de la Llave
2026,20,W2,180362,180362,69048499.93000133,154904,0,Oaxaca
2026,20,W9,584,584,1563180.59,541,0,Oaxaca
2026,17,W10,2152,2152,6302499.670000002,2040,0,Morelos
2026,17,W9,930,930,2491064.6200000015,873,0,Morelos
2026,27,W10,3245,3245,9504489.229999999,3092,0,Tabasco
2026,27,W2,154579,154579,59997516.88000144,130042,0,Tabasco
2026,3,W2,155997,155997,63008940.41000098,111952,0,Baja California Sur
2026,21,W9,2705,2705,7249572.659999998,2425,0,Puebla
2026,5,W4,63282,63282,68295999.67999996,58552,0,Coahuila de Zaragoza
2026,13,W1,8720,8720,2747148.800000028,8683,0,Hidalgo
2026,13,W6,4134,4134,7132599.139999998,3427,0,Hidalgo
2026,32,W3,27625,27625,21187977.970000073,21950,0,Zacatecas
2026,25,,24,0,0.0,24,230170,Sinaloa
2026,6,W6,3043,3043,5229166.060000008,2574,0,Colima
2026,6,W7,1798,1798,3644426.0400000033,1560,0,Colima
2026,6,W8,898,898,2108920.4099999983,746,0,Colima
2026,24,W6,10818,10818,18509723.199999955,9754,0,San Luis Potosí
2026,29,W4,5028,5028,5432428.829999991,4402,0,Tlaxcala
2026,8,W7,11709,11709,23828545.09000001,11088,0,Chihuahua
2026,1,W3,57158,57158,44014306.80000006,54014,0,Aguascalientes
2026,2,W9,8025,8025,21453351.83,7407,0,Baja California
2026,2,W4,66978,66978,72412160.10000014,61221,0,Baja California
2026,14,W1,36080,36080,11214433.48000006,35945,0,Jalisco
2026,14,W9,13063,13063,35027567.97,12336,0,Jalisco
2026,15,W10,31053,31053,90958896.51000002,29154,0,Estado México
2026,19,W8,20933,20933,49221245.45000007,19890,0,Nuevo León
2026,30,W2,490061,490061,193961174.62996897,414355,0,Veracruz de Ignacio de la Llave
2026,30,W4,61053,61053,67006823.43000025,52497,0,Veracruz de Ignacio de la Llave
2026,20,,2673,0,0.0,2673,176787,Oaxaca
2026,12,W6,2333,2333,3989283.3600000003,1806,0,Guerrero
2026,12,W10,927,927,2714254.4200000004,835,0,Guerrero
2026,17,W7,2622,2622,5320327.91,2450,0,Morelos
2026,18,W5,3428,3428,4780841.639999993,2753,0,Nayarit
2026,27,W1,2349,2349,740028.9599999993,2327,0,Tabasco
2026,28,W8,4648,4648,10912082.620000001,4417,0,Tamaulipas
2026,3,W6,4556,4556,7837821.700000008,3172,0,Baja California Sur
2026,3,W7,2785,2785,5669293.699999999,2041,0,Baja California Sur
2026,3,W8,2188,2188,5152928.6499999985,1750,0,Baja California Sur
2026,10,W7,2509,2509,5087253.919999999,2336,0,Durango
2026,21,W4,30769,30769,33509000.42,26775,0,Puebla
2026,4,W7,2321,2321,4765869.589999992,1862,0,Campeche
2026,5,,7,0,0.0,7,129973,Coahuila de Zaragoza
2026,32,W2,129181,129181,51703123.320001915,109611,0,Zacatecas
2026,32,W7,2899,2899,5850623.720000002,2558,0,Zacatecas
2026,9,W2,2278157,2278157,915838916.8899428,1891303,0,Ciudad de México
2026,9,W6,107956,107956,186259969.80999994,97741,0,Ciudad de México
2026,9,W8,52973,52973,124787576.43000023,49472,0,Ciudad de México
2026,25,W2,424897,424897,166922684.04997295,372405,0,Sinaloa
2026,25,W1,20325,20325,6403188.000000036,20248,0,Sinaloa
2026,25,W6,6792,6792,11714787.239999987,6127,0,Sinaloa
2026,25,W10,4436,4436,12992396.97000001,4137,0,Sinaloa
2026,6,W3,19991,19991,15245870.379999999,16992,0,Colima
2026,7,W2,184097,184097,73517459.8299965,160832,0,Chiapas
2026,20,W1,3438,3438,1083071.2799999977,3408,0,Oaxaca
2026,29,W8,536,536,1252309.33,485,0,Tlaxcala
2026,8,W3,190655,190655,143251904.6799998,177689,0,Chihuahua
2026,11,W7,11750,11750,23935917.749999974,11057,0,Guanajuato
2026,11,W8,6357,6357,14914606.000000007,5943,0,Guanajuato
2026,14,W2,1363972,1363972,547675723.7999268,1186773,0,Jalisco
2026,15,W6,32357,32357,55863947.72000002,29002,0,Estado México
2026,16,W4,23840,23840,25715355.669999987,20842,0,Michoacán de Ocampo
2026,16,W6,6989,6989,12023768.39000001,6111,0,Michoacán de Ocampo
2026,20,W4,12295,12295,13352571.410000006,10686,0,Oaxaca
2026,2,W1,21,21,6615.84,21,0,Baja California
2026,26,W10,11681,11681,34222701.870000005,10925,0,Sonora
2026,26,W9,3654,3654,9773725.68000001,3381,0,Sonora
2026,26,W4,35485,35485,38344120.17000006,31814,0,Sonora
2026,17,W4,11020,11020,11902493.190000016,9755,0,Morelos
2026,17,W5,5376,5376,7551666.590000002,4747,0,Morelos
2026,17,W6,3742,3742,6445529.130000002,3260,0,Morelos
2026,28,W2,398069,398069,185950884.69999114,359220,0,Tamaulipas
2026,28,W9,3227,3227,8628099.499999994,3079,0,Tamaulipas
2026,3,W4,13643,13643,14807746.37000001,9669,0,Baja California Sur
2026,10,W8,1149,1149,2693483.630000001,1077,0,Durango
2026,10,W6,3241,3241,5578078.8100000005,2893,0,Durango
2026,10,W10,2477,2477,7255276.230000003,2396,0,Durango
2026,31,,0,0,0.0,0,145699,Yucatán
2026,31,W5,8247,8247,11573461.640000034,7367,0,Yucatán
2026,4,W4,9743,9743,10614898.529999996,7906,0,Campeche
2026,32,W10,4666,4666,13667559.669999992,4466,0,Zacatecas
2026,9,W10,192758,192758,564801521.7999997,184261,0,Ciudad de México
2026,9,W9,44459,44459,119269767.42000002,41833,0,Ciudad de México
2026,23,W6,6368,6368,10932399.6,4680,0,Quintana Roo
2026,25,W9,1665,1665,4458883.090000003,1560,0,Sinaloa
2026,7,W1,15609,15609,4682861.430000027,15564,0,Chiapas
2026,24,W1,6213,6213,1957343.520000015,6176,0,San Luis Potosí
2026,29,W10,918,918,2688134.9400000004,816,0,Tlaxcala
2026,1,W7,4614,4614,9331629.299999999,4422,0,Aguascalientes
2026,1,W9,1775,1775,4753035.629999996,1721,0,Aguascalientes
2026,11,W3,143824,143824,109530981.53000015,126477,0,Guanajuato
2026,11,W9,4278,4278,11455856.459999997,3979,0,Guanajuato
2026,14,W4,133998,133998,145237880.26000008,121942,0,Jalisco
2026,16,,3050,0,0.0,3050,269246,Michoacán de Ocampo
2026,19,W9,16484,16484,44242603.01000001,15720,0,Nuevo León
2026,30,W3,108951,108951,85414808.56000014,93724,0,Veracruz de Ignacio de la Llave
2026,30,W1,16215,16215,5071027.540000057,16093,0,Veracruz de Ignacio de la Llave
2026,20,W7,2330,2330,4732269.26,2120,0,Oaxaca
2026,26,W7,7901,7901,16174582.469999988,7317,0,Sonora
2026,26,W6,10329,10329,17717518.939999998,9155,0,Sonora
2026,12,W9,424,424,1131259.3200000005,379,0,Guerrero
2026,17,W1,7801,7801,2457627.040000015,7771,0,Morelos
2026,27,W3,20226,20226,15533637.889999945,16522,0,Tabasco
2026,27,W5,5232,5232,7332462.340000009,4465,0,Tabasco
2026,28,,910,0,0.0,910,184748,Tamaulipas
2026,28,W5,21721,21721,30430264.11000002,19971,0,Tamaulipas
2026,3,W1,2324,2324,732152.9599999986,2299,0,Baja California Sur
2026,3,W5,7538,7538,10542766.120000007,5604,0,Baja California Sur
2026,3,W9,1352,1352,3621859.8800000018,1127,0,Baja California Sur
2026,10,W9,863,863,2307555.5300000017,808,0,Durango
2026,10,W1,5698,5698,1795097.9200000046,5684,0,Durango
2026,21,W10,10785,10785,31598489.240000002,9754,0,Puebla
2026,31,W10,3617,3617,10593460.980000006,3446,0,Yucatán
2026,31,W8,1961,1961,4592910.680000001,1850,0,Yucatán
2026,31,W9,1227,1227,3283513.2699999996,1159,0,Yucatán
2026,4,,457,0,0.0,457,59066,Campeche
2026,4,W9,1102,1102,2944187.9400000023,885,0,Campeche
2026,22,W7,12614,12614,25678833.700000063,11369,0,Querétaro
2026,22,W8,8189,8189,19209600.360000007,7463,0,Querétaro
2026,22,W1,9628,9628,3033205.1200000253,9477,0,Querétaro
2026,32,W6,3889,3889,6730027.540000003,3390,0,Zacatecas
